,incident_id,date,state,city_or_county,address,latitude,longitude,zip,congressional_district,n_killed,n_injured,killed_and_injured,n_guns_involved,handgun,shotgun,assault_rifle,stolen,not_stolen,male,female,participant_count,participant_avg_age,Gun Freedom Score,Mean income (dollars),democrat,PVI #,extreme_left,extreme_right
134,490963,7/13/2013,Oklahoma,Oklahoma City,5405 N. Lincoln Blvd,35.5263,-97.50399999999999,73104,5.0,1,3,4,,0,0,0,0,0,1,0,4,34.5,6.2,84088,0,10,0,0
135,490932,7/13/2013,New Jersey,Trenton (Hamilton Township),1100 block of Deutz Ave,40.1981,-74.7491,07828,4.0,1,4,5,1.0,0,0,0,0,0,1,0,5,17.2,4.1,99186,0,8,0,0
136,491037,7/14/2013,Michigan,Grand Rapids (Kentwood),Farmview Ct SE,42.873999999999995,-85.6052,42716,2.0,0,5,5,1.0,0,0,0,0,0,1,1,1,18.0,6.3,54733,0,9,0,0
137,491001,7/14/2013,Kansas,Wichita,11th Street and Mead,37.7044,-97.3289,76633,4.0,1,4,5,,0,0,0,0,0,1,1,5,29.2,7.4,84739,0,15,0,0
138,491046,7/17/2013,California,Oakland,3400 block of Wilson Avenue,37.7976,-122.212,97604,13.0,1,3,4,,0,0,0,0,0,1,1,6,22.0,3.85,N,1,40,1,0
139,491073,7/19/2013,California,Madera,Yosemite Avenue and Cleveland,36.9613,-120.061,93627,16.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,3.85,N,1,9,0,0
140,491082,7/19/2013,Connecticut,Hartford,3155 Main St,41.7957,-72.6635,06120,1.0,0,4,4,,0,0,0,0,0,1,1,4,18.3,4.1,36205,1,12,0,0
141,491181,7/20/2013,New York,Brooklyn,Grove Street,40.6962,-73.9178,12058,7.0,0,5,5,1.0,1,0,0,0,0,1,1,6,40.2,4.6,70211,1,38,1,0
142,491214,7/21/2013,New York,Brooklyn,1445 Lincoln Place,40.6699,-73.9293,10035,9.0,0,4,4,,0,0,0,0,0,1,1,1,25.0,4.6,62883,1,34,1,0
143,491226,7/24/2013,Kansas,Topeka,221 SE Lawrence St,39.0527,-95.6546,77498,2.0,0,4,4,,0,0,0,0,0,1,0,4,18.5,7.4,95104,0,10,0,0
144,491243,7/25/2013,Michigan,Inkster,Oakwood Street,42.3031,-83.3301,41352,13.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.3,43671,1,33,0,0
145,491253,7/26/2013,West Virginia,Clarksburg,743 Locust Avenue,39.2832,-80.3488,27053,1.0,4,0,4,1.0,1,0,0,0,0,1,0,5,39.8,7.4,45567,0,19,0,0
146,491265,7/26/2013,Florida,Hialeah,1485 W 46th St,25.864,-80.3122,26590,25.0,7,0,7,1.0,1,0,0,0,0,1,1,7,50.7,6.45,72578,0,4,0,0
147,491287,7/28/2013,Texas,Dallas,2400 block of Royal Lane,32.8958,-96.8986,75006,24.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,6.8,72785,0,9,0,0
148,491281,7/29/2013,Washington,Granger,300 block of S. Outlook Rd.,46.3421,-120.18700000000001,95379,4.0,0,4,4,,0,0,0,0,0,1,0,4,16.5,6.65,59396,0,13,0,0
149,491292,7/30/2013,New Mexico,Hobbs,2000 block of North Bensing Rd,32.7222,-103.179,88430,2.0,0,4,4,1.0,0,0,0,0,0,1,1,5,22.8,7.4,52516,0,6,0,0
150,491438,8/2/2013,Indiana,Indianapolis,62nd and College Ave,39.8679,-86.1461,49457,5.0,0,4,4,1.0,0,0,0,0,0,1,0,1,28.0,6.8,58419,0,9,0,0
151,491416,8/2/2013,New Jersey,Newark,Livingston St. and 18th Avenue,40.7291,-74.1915,12053,10.0,2,3,5,,0,0,0,0,0,1,0,5,38.2,4.1,92092,1,36,1,0
152,491461,8/3/2013,Michigan,Detroit,Murray Hill St,42.423,-83.2082,43322,13.0,0,5,5,,0,0,0,0,0,1,1,2,12.0,6.3,51928,1,33,0,0
153,491473,8/4/2013,California,Salinas,624 Williams Road,36.6799,-121.60600000000001,93905,20.0,3,4,7,1.0,1,0,0,0,0,1,1,4,24.0,3.85,53983,1,23,0,0
154,491546,8/4/2013,Missouri,Kansas City,2400 block of Park Avenue,39.083,-94.5557,50029,5.0,1,3,4,,0,0,0,0,0,1,0,1,19.0,7.4,54600,1,7,0,0
155,491609,8/6/2013,Pennsylvania,Saylorsburg,1000 Ross Municipal Dr,40.8959,-75.32300000000001,13680,17.0,3,4,7,2.0,1,0,1,0,0,1,1,4,59.5,7.4,91808,1,1,0,0
156,491630,8/6/2013,New Jersey,Montclair,Mission Street,40.8057,-74.2128,12422,10.0,0,4,4,,0,0,0,0,0,1,1,4,18.3,4.1,99012,1,36,1,0
157,491698,8/7/2013,Texas,Dallas,7100 block of Long Canyon Trail,32.6412,-96.9481,58036,30.0,4,4,8,,0,0,0,0,0,1,1,9,26.0,6.8,122452,1,29,0,0
158,491734,8/9/2013,Missouri,Saint Louis,4200 block of Kossuth Ave,38.6706,-90.228,54534,1.0,2,2,4,1.0,0,0,0,0,0,1,1,4,26.0,7.4,51043,1,29,0,0
159,491729,8/10/2013,Delaware,Wilmington,1200 block of Second Street,39.7435,-75.5641,19806,1.0,0,4,4,,0,0,0,0,0,1,1,4,18.3,6.3,114920,1,6,0,0
160,491710,8/11/2013,New York,Brooklyn,395 East 48th Street,40.6524,-73.9321,12863,9.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,4.6,94159,1,34,1,0
161,491749,8/11/2013,Virginia,Portsmouth,1100 block of Mt. Vernon Ave,36.8364,-76.3361,21666,3.0,1,4,5,,0,0,0,0,0,1,0,1,31.0,6.9,107775,1,16,0,0
162,491770,8/13/2013,Pennsylvania,Philadelphia,1100 block of Divinity Street,39.9439,-75.2195,08062,2.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,7.4,146803,1,40,1,0
163,492001,8/14/2013,Oklahoma,Oklahoma City,4601 SE 79,35.3867,-97.4356,76127,5.0,4,0,4,1.0,1,0,0,0,0,1,1,5,28.6,6.2,53411,0,10,0,0
164,491819,8/17/2013,California,San Francisco,1738 Telegraph Avenue,37.7767,-122.419,94102,12.0,0,4,4,,0,0,0,0,0,1,1,1,20.0,3.85,85634,1,37,1,0
165,491948,8/18/2013,New Jersey,Port Norris,1600 block of North Avenue,39.2649,-75.024,08332,2.0,0,4,4,,0,0,0,0,0,1,1,1,0.0,4.1,64558,0,1,0,0
166,491937,8/18/2013,Ohio,Toledo,2272 Scottwood Ave,41.6651,-83.5591,41093,9.0,0,4,4,,0,0,0,0,0,1,1,4,19.0,7.4,48132,1,14,0,0
167,491898,8/18/2013,South Carolina,Chesterfield,3217 Center Point Rd,34.7104,-80.1421,16426,7.0,1,4,5,,0,0,0,0,0,1,0,8,20.1,6.3,75558,0,9,0,0
168,491840,8/18/2013,Illinois,Chicago,100 block of South Springfield,41.8798,-87.7232,54220,7.0,1,3,4,,0,0,0,0,0,1,1,4,22.0,4.2,62007,1,38,1,0
169,491965,8/19/2013,Illinois,Chicago,1011 W. Wilson,41.9653,-87.6557,42254,9.0,1,4,5,1.0,0,0,0,0,0,1,0,1,20.0,4.2,63587,1,18,0,0
170,491992,8/20/2013,Maryland,Baltimore,1200 block of S. Carey St,39.2806,-76.6354,18616,3.0,2,2,4,1.0,1,0,0,0,0,1,1,3,26.0,5.1,55007,1,13,0,0
171,492260,8/25/2013,South Carolina,Latta,214 Willis St,34.3305,-79.4333,27344,7.0,1,3,4,,0,0,0,0,0,1,0,3,20.3,6.3,52225,0,9,0,0
172,492270,8/25/2013,Minnesota,Minneapolis,2600 block of Cedar and 2600 block of 18th Avenue South,44.9553,-93.2489,65616,5.0,2,2,4,2.0,1,0,0,0,0,1,1,2,19.0,6.05,48142,1,26,0,0
173,492276,8/25/2013,Florida,Lake Butler,1050 Southeast 6th Street,30.0194,-82.3278,29687,3.0,4,1,5,3.0,1,1,1,0,0,1,0,5,58.0,6.45,61416,0,9,0,0
174,479646,8/25/2013,California,Oakland,1300 block of 104th Avenue,37.7389,-122.169,98330,13.0,0,4,4,,0,0,0,0,0,1,1,4,20.3,3.85,N,1,40,1,0
175,479682,9/5/2013,North Carolina,Charlotte,2500 block of Pinckney Avenue,35.2406,-80.8095,29432,12.0,0,4,4,,0,0,0,0,0,1,0,5,18.4,6.9,56793,1,18,0,0
176,479727,9/7/2013,Missouri,Saint Louis,5000 block of Durant Ave,38.688,-90.2456,53556,1.0,1,3,4,1.0,0,0,0,0,0,1,0,5,33.0,7.4,56963,1,29,0,0
177,479709,9/7/2013,Indiana,Gary,9300 block of Sunrise Boulevard,41.5971,-87.2256,38474,1.0,2,4,6,,0,0,0,0,0,1,1,2,25.0,6.8,59827,1,8,0,0
178,479734,9/10/2013,Connecticut,Bridgeport,Reservoir Ave and Grandview Ave,41.2205,-73.1929,05473,4.0,1,4,5,,0,0,0,0,0,1,0,8,19.5,4.1,104276,1,7,0,0
179,479774,9/11/2013,New York,New York,204 Varick St,40.7283,-74.0048,10013,10.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,4.6,251977,1,26,0,0
180,479747,9/12/2013,Tennessee,Crab Orchard,,35.9576,-84.8407,48877,6.0,4,0,4,,0,0,0,0,0,1,1,6,20.5,8.13,60746,0,24,0,1
181,479757,9/12/2013,District of Columbia,Washington,First Street and Pierce Street NW,38.9047,-77.0122,27889,1.0,1,3,4,,0,0,0,0,0,1,0,1,32.0,2.0,54729,1,43,1,0
182,479821,9/14/2013,North Carolina,Marion,80 Finley Road,35.6864,-82.0201,30438,11.0,0,4,4,1.0,1,0,0,0,0,1,0,1,35.0,6.9,37106,0,14,0,0
183,480104,9/15/2013,Colorado,Colorado Springs,1609 South Nevada,38.8111,-104.822,59252,5.0,0,5,5,,0,0,0,0,0,0,0,1,0.0,7.65,77130,0,14,0,0
184,480058,9/15/2013,Georgia,Snellville,4630 Anderson Livsey Lane,33.7709,-84.05,45433,4.0,3,1,4,1.0,0,0,0,0,0,1,1,5,24.2,7.05,94338,1,24,0,0
185,480071,9/15/2013,Washington,Yakima,2209 W Nob Hill Blvd,46.5854,-120.538,96101,4.0,0,6,6,,0,0,0,0,0,1,1,6,25.5,6.65,47736,0,13,0,0
186,480366,9/16/2013,District of Columbia,Washington Navy Yard,1336 Isaac Hull Ave,38.873000000000005,-76.9977,20861,1.0,11,3,14,2.0,1,1,0,0,0,1,1,13,54.1,2.0,191967,1,43,1,0
187,480394,9/17/2013,California,Stockton,700 block of North Airport Way,37.9625,-121.27600000000001,98619,9.0,2,3,5,,0,0,0,0,0,1,0,5,27.0,3.85,57956,1,8,0,0
188,480415,9/17/2013,Michigan,Lansing,1500 block of Ottawa Street,42.7349,-84.573,45350,8.0,0,4,4,,0,0,0,0,0,1,1,6,15.7,6.3,72684,0,4,0,0
189,480453,9/17/2013,Nevada,Las Vegas,1300 block of Bartlett Avenue,36.2003,-115.15899999999999,89183,4.0,0,4,4,,0,0,0,0,0,0,0,1,11.0,7.4,71660,1,3,0,0
190,480462,9/17/2013,Florida,Kissimmee,Flying Fortress Avenue,28.3107,-81.4488,29717,9.0,0,5,5,,0,0,0,0,0,0,0,1,0.0,6.45,54814,1,5,0,0
191,480470,9/18/2013,Tennessee,Memphis,1033 Whitaker,35.0411,-90.0292,53541,9.0,1,4,5,,0,0,0,0,0,1,0,1,22.0,8.13,73848,1,28,0,0
192,480521,9/19/2013,Illinois,Chicago,1809 W 50th St,41.803000000000004,-87.6699,36562,3.0,0,12,12,1.0,0,0,0,0,0,1,1,20,24.3,4.2,51339,1,6,0,0
193,480582,9/20/2013,California,Long Beach,6500 block of Rose Avenue,33.8728,-118.171,90201,44.0,2,2,4,,0,0,0,0,0,1,1,2,25.0,3.85,46859,1,35,1,0
194,480605,9/20/2013,Texas,Rice,700 block of NW 0149,32.2337,-96.4661,68030,6.0,5,0,5,1.0,0,0,1,0,0,1,1,5,17.6,6.8,60925,0,9,0,0
195,480632,9/21/2013,Florida,Palm Beach,2600 block of Forest Hill Boulevard,26.6552,-80.062,33483,20.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.45,121064,1,31,0,0
196,480661,9/22/2013,Missouri,Saint Louis,3916 North Florissant Road,38.662,-90.2062,39204,1.0,1,3,4,,0,0,0,0,0,1,1,4,28.0,7.4,36215,1,29,0,0
197,480669,9/22/2013,Michigan,Muskegon,149 Ottawa Ave,43.2489,-86.2368,47448,2.0,2,4,6,1.0,0,0,0,0,0,1,1,5,20.0,6.3,62898,0,9,0,0
198,480646,9/22/2013,Kansas,Wichita,100 block of N. Mead,37.6861,-97.3288,76633,4.0,1,6,7,,0,0,0,0,0,1,0,7,27.4,7.4,84739,0,15,0,0
199,480691,9/24/2013,West Virginia,Huntington,300 W 7th Ave,38.4136,-82.4609,48060,3.0,0,6,6,2.0,1,0,0,1,0,1,0,7,25.0,7.4,49207,0,23,0,1
200,480700,9/25/2013,North Carolina,Haw River,1003 W. Main St,36.0934,-79.3526,16235,4.0,0,4,4,,0,0,0,0,0,1,0,1,20.0,6.9,67872,1,17,0,0
201,480720,9/27/2013,Ohio,Zanesville,753 Putnam Ave,39.9272,-82.0073,25247,12.0,0,4,4,1.0,1,0,0,0,0,1,1,1,26.0,7.4,37179,0,7,0,0
202,480730,9/29/2013,Illinois,Chicago,6000 block of South Indiana Avenue,41.7854,-87.6209,35577,1.0,0,4,4,,0,0,0,0,0,1,0,4,19.3,4.2,64400,1,27,0,0
203,480747,10/2/2013,Nebraska,Omaha,North 42nd and Browne streets,41.305,-95.9758,56516,2.0,0,4,4,,0,0,0,0,0,1,1,4,13.3,7.4,58325,0,4,0,0
204,480765,10/5/2013,California,Fresno,3883 E. Calwa #114,36.7054,-119.76,93710,16.0,1,12,13,,0,0,0,0,0,1,0,1,18.0,3.85,54692,1,9,0,0
205,480882,10/5/2013,New York,Buffalo,102 Zelmer Street,42.9114,-78.8075,27703,26.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,4.6,69967,1,11,0,0
206,480897,10/6/2013,Arizona,Avondale,11120 W Van Buren St,33.451,-112.301,83444,3.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,9.33,39576,1,13,0,0
207,480961,10/6/2013,Pennsylvania,Philadelphia,54th St. and Florence Ave,39.943000000000005,-75.2268,21862,2.0,1,5,6,,0,0,0,0,0,1,0,6,20.2,7.4,N,1,40,1,0
208,480981,10/9/2013,Texas,Paris,400 block of NE 6th Street,33.6652,-95.5505,74463,4.0,4,0,4,,0,0,0,0,0,1,0,4,23.8,6.8,37086,0,28,0,1
209,481029,10/12/2013,Oklahoma,Tulsa,12000 E 31st St,36.1189,-95.8429,74116,1.0,0,5,5,1.0,1,0,0,0,0,1,0,2,20.0,6.2,43514,0,17,0,0
210,481043,10/13/2013,Pennsylvania,Harrisburg,1524 Walnut St,40.2692,-76.8681,27935,4.0,0,8,8,,0,0,0,0,0,0,0,1,15.0,7.4,66091,0,11,0,0
211,481254,10/20/2013,Florida,Margate,7400 block of Santa Monica Drive,26.2503,-80.2237,33067,21.0,0,4,4,,0,0,0,0,0,1,1,1,0.0,6.45,133204,1,9,0,0
212,481263,10/20/2013,Florida,Miami,19600 block of Southwest 168th Street,25.6087,-80.5096,28110,26.0,2,2,4,,0,0,0,0,0,1,0,3,52.0,6.45,65586,0,6,0,0
213,481268,10/21/2013,Pennsylvania,Pittsburgh (Homewood),7200 block of Kelly Street,40.4555,-79.89699999999999,15088,14.0,2,5,7,,0,0,0,0,0,1,1,2,24.0,7.4,64181,1,17,0,0
214,492366,10/26/2013,Connecticut,New Haven,85 Saint John St,41.3067,-72.9118,06479,3.0,1,5,6,,0,0,0,0,0,1,1,7,26.6,4.1,102097,1,9,0,0
215,481419,10/26/2013,Florida,Miami Gardens,NW 187 Street and 30 Avenue,25.9443,-80.2519,15316,24.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,6.45,53979,1,34,1,0
216,492325,10/26/2013,Arizona,Phoenix,17th Avenue and Hazelwood Street,33.5042,-112.096,84013,7.0,5,0,5,1.0,0,1,0,0,0,1,1,5,43.4,9.33,78701,1,23,0,0
217,492427,10/27/2013,Texas,Beaumont,500 block of Edgemore Drive,30.0716,-94.1485,64070,14.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,6.8,83578,0,12,0,0
218,492699,10/27/2013,California,Roseville,6th Street and Hampton,38.7354,-121.226,98937,4.0,0,4,4,1.0,0,0,0,0,0,1,0,1,32.0,3.85,81188,0,10,0,0
219,492393,10/27/2013,North Carolina,Southern Pines,115 Turner St,35.163000000000004,-79.4233,14728,2.0,1,4,5,,0,0,0,0,0,1,0,5,28.2,6.9,63505,0,7,0,0
220,492570,10/27/2013,California,Vallejo,200 block of Princeton Avenue,38.1517,-122.25,94590,5.0,1,6,7,,0,0,0,0,0,1,0,1,19.0,3.85,57615,1,21,0,0
221,492914,10/29/2013,South Carolina,Bradley (Callison),Callison Highway,33.9881,-82.2888,29680,3.0,5,0,5,,0,0,0,0,0,1,1,6,28.8,6.3,80400,0,19,0,0
222,492933,11/2/2013,Kentucky,Radcliff,355 Shelby Avenue,37.8133,-85.9224,35905,2.0,1,3,4,,0,0,0,0,0,1,0,1,47.0,7.4,67101,0,19,0,0
223,492985,11/3/2013,California,Perris,2900 block of Perris Boulevard,33.8249,-117.227,92590,41.0,0,5,5,,0,0,0,0,0,1,0,1,36.0,3.85,83695,1,12,0,0
224,492950,11/3/2013,California,Los Angeles,1 World Way,33.9454,-118.399,90254,43.0,1,3,4,,0,0,0,0,0,1,0,4,39.5,3.85,178905,1,29,0,0
225,492999,11/5/2013,District of Columbia,Washington,3900 block of Minnesota Ave,38.8934,-76.9508,23851,1.0,0,4,4,,0,0,0,0,0,1,1,2,55.5,2.0,52170,1,43,1,0
226,493109,11/5/2013,Florida,Jacksonville,1100 block of Randolph,30.3068,-81.7298,25142,5.0,4,0,4,,0,0,0,0,0,1,1,4,23.8,6.45,51711,1,12,0,0
227,493035,11/7/2013,Michigan,Detroit,Conley and 7 Mile,42.4334,-83.0523,30648,14.0,3,7,10,,0,0,0,0,0,1,0,3,43.3,6.3,44555,1,30,0,0
228,493842,11/9/2013,Texas,Cypress,7300 block of Enchanted Creek Drive,29.884,-95.7187,51061,10.0,2,16,18,,0,0,0,0,0,1,1,5,17.6,6.8,81113,0,9,0,0
229,493893,11/10/2013,Ohio,Canton,1215 Tuscarawas St W,40.8007,-81.3868,24318,7.0,1,3,4,1.0,1,0,0,0,0,1,1,5,33.4,7.4,56122,0,12,0,0
230,493863,11/10/2013,Arizona,Phoenix,5800 South 53rd Glen,33.3933,-112.17399999999999,83402,7.0,1,3,4,,0,0,0,0,0,1,1,9,18.9,9.33,62813,1,23,0,0
231,493882,11/11/2013,New York,Brooklyn,318 Maujer St,40.7122,-73.9359,12527,7.0,4,1,5,1.0,0,0,1,0,0,1,0,5,28.2,4.6,N,1,38,1,0
232,494033,11/15/2013,Texas,Houston,4400 block of Tiffany,29.6168,-95.4428,66076,9.0,1,3,4,,0,0,0,0,0,1,0,1,17.0,6.8,81795,1,29,0,0
233,494072,11/20/2013,Texas,Houston,8200 block of Sunbury,29.8222,-95.2761,56152,18.0,3,2,5,,0,0,0,0,0,1,1,4,20.0,6.8,66958,1,27,0,0
234,494116,11/21/2013,Pennsylvania,Philadelphia,1400 block of N. 60th Street,39.9728,-75.2399,18426,1.0,0,4,4,,0,0,0,0,0,1,0,4,25.3,7.4,55784,1,31,0,0
235,494155,11/23/2013,Oklahoma,Tulsa,Pine Street and Harvard Avenue,36.1771,-95.9403,56218,1.0,4,1,5,,0,0,0,0,0,1,1,5,44.8,6.2,57567,0,17,0,0
236,495145,11/25/2013,California,Oakland,96th Avenue and Olive Street,37.7488,-122.165,94516,13.0,0,7,7,,0,0,0,0,0,1,0,7,28.0,3.85,117944,1,40,1,0
237,494215,11/25/2013,Minnesota,Minneapolis,1611 E Lake St,44.9481,-93.2505,50459,5.0,1,3,4,,0,0,0,0,0,1,0,4,25.8,6.05,63914,1,26,0,0
238,495171,11/28/2013,New York,Rochester,St. Paul Boulevard and Andrews Street,43.1595,-77.61,17202,25.0,0,4,4,1.0,0,0,0,0,0,1,0,4,24.0,4.6,83325,1,8,0,0
239,495178,11/29/2013,Indiana,Indianapolis,3400 block of East 34th Street,39.8182,-86.1082,49013,7.0,0,4,4,,0,0,0,0,0,1,1,4,16.8,6.8,52880,1,11,0,0
240,495195,11/29/2013,California,Fresno,Oleander and Modoc,36.7297,-119.81,93254,16.0,0,4,4,,0,0,0,0,0,1,1,1,15.0,3.85,50550,1,9,0,0
241,495268,11/30/2013,Georgia,Valdosta,Gordon Street and North Ashley Street,30.8405,-83.2801,45612,8.0,0,4,4,,0,0,0,0,0,1,1,1,0.0,7.05,53709,0,15,0,0
242,495323,11/30/2013,Michigan,Lansing,,42.7326,-84.5557,49264,8.0,0,5,5,,0,0,0,0,0,0,0,1,0.0,6.3,72115,0,4,0,0
243,495347,12/1/2013,Florida,Miami,NW 64th Street and 12th Avenue,25.8336,-80.2167,16156,24.0,2,2,4,,0,0,0,0,0,0,1,3,21.0,6.45,66128,1,34,1,0
244,495332,12/1/2013,Kansas,Topeka,1629 SW Central Park,39.0379,-95.6905,77486,2.0,4,0,4,1.0,0,0,0,0,0,1,1,4,44.5,7.4,67545,0,10,0,0
245,495374,12/7/2013,Delaware,Wilmington,3421 Kirkwood Hwy,39.7361,-75.6309,18519,1.0,0,4,4,,0,0,0,0,0,1,1,4,25.0,6.3,56365,1,6,0,0
246,495506,12/14/2013,North Carolina,Statesville,167 Wallace Springs,35.7603,-80.8937,43933,5.0,0,4,4,,0,0,0,0,0,1,0,4,17.0,6.9,57980,0,10,0,0
247,495530,12/15/2013,Texas,Channelview,900 block of Ashland Boulevard,29.7908,-95.1355,77598,36.0,0,5,5,,0,0,0,0,0,1,0,1,17.0,6.8,59157,0,26,0,1
248,495543,12/15/2013,Florida,Homestead (Florida City),7th Avenue and 13th Terrace,25.4631,-80.4572,33182,26.0,1,3,4,,0,0,0,0,0,0,0,1,0.0,6.45,87393,0,6,0,0
249,495548,12/21/2013,New Jersey,Trenton,Jersey Street and Home Avenue,40.205,-74.7517,13488,12.0,1,4,5,,0,0,0,0,0,1,1,1,24.0,4.1,89389,1,16,0,0
250,495557,12/21/2013,North Carolina,Shelby,Jose Street,35.2875,-81.546,33872,10.0,0,4,4,,0,0,0,0,0,1,1,1,0.0,6.9,47901,0,12,0,0
251,495566,12/22/2013,Michigan,Muskegon,2300 block of W McMillan Rd,43.3115,-86.2997,35766,2.0,1,3,4,1.0,0,0,0,0,0,1,0,2,21.5,6.3,34243,0,9,0,0
252,495577,12/25/2013,New York,Medford,33A Cedarhurst Ave,40.8463,-72.9919,06705,1.0,1,3,4,,0,0,0,0,0,1,1,2,19.0,4.6,58817,0,5,0,0
253,495588,12/25/2013,New Jersey,Irvington,Nye Avenue and 21st Street,40.7217,-74.2217,08755,10.0,3,2,5,,0,0,0,0,0,1,0,5,30.8,4.1,104361,1,36,1,0
254,496584,12/26/2013,Louisiana,Lockport,313 Tenth St,29.6456,-90.5388,52756,1.0,3,3,6,1.0,0,1,0,0,0,1,1,6,53.0,6.9,92163,0,24,0,1
255,496634,12/26/2013,Louisiana,Slidell,2144 First St,30.2743,-89.7826,62258,1.0,2,6,8,1.0,1,0,0,0,0,1,0,3,22.3,6.9,74365,0,24,0,1
256,496668,12/28/2013,Alabama,Montgomery,954 Highland Ave,32.3719,-86.2952,49445,2.0,3,5,8,,0,0,0,0,0,1,1,9,22.2,7.4,73521,0,16,0,0
257,496703,12/31/2013,Ohio,Barberton,300 block of Seventh Street Northeast,41.0186,-81.585,43832,13.0,3,1,4,,0,0,0,0,0,1,1,6,27.3,7.4,57495,1,7,0,0
258,496684,12/31/2013,New York,Brooklyn,60 Glenmore Ave,40.6712,-73.9088,10455,8.0,0,6,6,,0,0,0,0,0,1,1,6,17.3,4.6,42770,1,36,1,0
259,92194,1/1/2014,Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended,36.8508,-76.2859,27885,3.0,2,2,4,,0,0,0,0,0,1,0,2,27.0,6.9,52926,1,16,0,0
260,92174,1/1/2014,Illinois,Chicago,100 block of West 105th St,41.7035,-87.6259,60603,2.0,0,4,4,,0,0,0,0,0,1,1,1,25.0,4.2,218498,1,29,0,0
261,92602,1/1/2014,Michigan,Detroit,12000 block of St. Patrick ,42.3484,-83.0597,43015,13.0,2,2,4,,0,0,0,0,0,1,1,4,39.5,6.3,86050,1,33,0,0
262,92704,1/3/2014,New York,Queens,Farmers Boulevard and 133rd Avenue,40.6775,-73.7629,12211,5.0,1,3,4,,0,0,0,0,0,1,1,5,29.6,4.6,126331,1,37,1,0
263,93085,1/4/2014,Illinois,Rock Falls,215 W 2nd St,41.781000000000006,-89.6937,63868,17.0,2,2,4,,0,0,0,0,0,1,0,4,33.3,4.2,29405,1,3,0,0
264,103940,1/4/2014,Georgia,Atlanta,2025 Peachtree Road ,33.8099,-84.3911,40515,5.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,7.05,88354,1,34,1,0
265,125798,1/5/2014,Ohio,Erie,829 Parade St.,40.0886,-82.9293,48225,3.0,1,3,4,,0,0,0,0,0,1,1,4,20.8,7.4,59559,1,19,0,0
266,94514,1/5/2014,Pennsylvania,Erie,829 Parade Street,42.1306,-80.0752,15346,3.0,1,3,4,,0,0,0,0,0,1,1,2,23.5,7.4,49467,0,11,0,0
267,95146,1/11/2014,Mississippi,Jackson,3430 W. Capitol Street,32.3236,-90.2287,54534,2.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,7.4,51043,1,14,0,0
268,95313,1/11/2014,Oregon,Portland,9950 SE Stark St,45.519,-122.561,94904,3.0,1,3,4,2.0,1,0,0,0,0,1,1,5,31.6,7.4,206158,1,24,0,0
269,96391,1/11/2014,Texas,San Angelo,,31.489,-100.492,73932,11.0,3,1,4,,0,0,0,0,0,1,0,4,32.3,6.8,75737,0,32,0,1
270,95500,1/12/2014,Louisiana,Tallulah,3600 block of Highway 80 W,32.3986,-91.1579,70805,5.0,0,6,6,1.0,0,0,0,0,0,1,0,8,26.5,6.9,38654,0,15,0,0
271,95579,1/12/2014,Illinois,Elgin,300 block of North Street,42.0401,-88.2802,36695,8.0,0,5,5,,0,0,0,0,0,1,1,6,31.5,4.2,85463,1,8,0,0
272,95550,1/12/2014,Alabama,Huntsville,University Drive,34.7371,-86.6524,32548,5.0,0,5,5,,0,0,0,0,0,1,0,6,20.0,7.4,62209,0,18,0,0
273,96185,1/13/2014,Michigan,Detroit,800 block of Calvert St,42.3872,-83.0922,31641,13.0,0,4,4,,0,0,0,0,0,1,1,5,32.2,6.3,47664,1,33,0,0
274,96792,1/14/2014,California,Los Angeles,West 86th Street,33.9593,-118.27799999999999,99134,43.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,3.85,71875,1,29,0,0
275,96942,1/15/2014,South Carolina,Irmo,1 Forest Walk Court,34.0942,-81.1525,44234,2.0,4,0,4,,0,0,0,0,0,1,1,4,17.5,6.3,71917,0,12,0,0
276,97452,1/16/2014,California,Fresno,Shaw and Polk avenues,36.8081,-119.889,93249,16.0,2,2,4,,0,0,0,0,0,1,1,2,43.0,3.85,37491,1,9,0,0
277,97407,1/16/2014,Oklahoma,Ardmore,,34.1806,-97.1348,57224,4.0,2,4,6,,0,0,0,0,0,1,1,3,19.7,6.2,167726,0,20,0,1
278,97365,1/16/2014,Utah,Spanish Fork,37 N. 630 West,40.1109,-111.665,84667,3.0,5,0,5,1.0,0,0,0,0,0,1,1,5,26.6,7.53,60534,0,25,0,1
279,97930,1/17/2014,California,San Bernardino,1100 block of North Wall Avenue ,34.1195,-117.281,92325,31.0,2,2,4,,0,0,0,0,0,1,0,2,15.5,3.85,71528,1,8,0,0
